in s,C1 in V
4.5624E-06,2.20771E+00
4.5628E-06,2.20771E+00
4.5632E-06,2.20283E+00
4.5636E-06,2.20771E+00
4.5640E-06,2.20283E+00
4.5644E-06,2.19795E+00
4.5648E-06,2.20771E+00
4.5652E-06,2.22236E+00
4.5656E-06,2.21260E+00
4.5660E-06,2.22236E+00
4.5664E-06,2.19795E+00
4.5668E-06,2.22236E+00
4.5672E-06,2.21260E+00
4.5676E-06,2.22236E+00
4.5680E-06,2.21260E+00
4.5684E-06,2.22236E+00
4.5688E-06,2.21260E+00
4.5692E-06,2.22236E+00
4.5696E-06,2.19795E+00
4.5700E-06,2.21260E+00
4.5704E-06,2.20283E+00
4.5708E-06,2.21748E+00
4.5712E-06,2.22236E+00
4.5716E-06,2.20771E+00
4.5720E-06,2.20771E+00
4.5724E-06,2.21260E+00
4.5728E-06,2.22236E+00
4.5732E-06,2.23213E+00
4.5736E-06,2.20771E+00
4.5740E-06,2.20771E+00
4.5744E-06,2.21748E+00
4.5748E-06,2.21748E+00
4.5752E-06,2.21748E+00
4.5756E-06,2.21748E+00
4.5760E-06,2.20771E+00
4.5764E-06,2.20771E+00
4.5768E-06,2.18818E+00
4.5772E-06,2.22236E+00
4.5776E-06,2.21748E+00
4.5780E-06,2.21748E+00
4.5784E-06,2.20283E+00
4.5788E-06,2.21748E+00
4.5792E-06,2.20771E+00
4.5796E-06,2.22236E+00
4.5800E-06,2.21260E+00
4.5804E-06,2.21260E+00
4.5808E-06,2.21260E+00
4.5812E-06,2.19307E+00
4.5816E-06,2.20283E+00
4.5820E-06,2.20771E+00
4.5824E-06,2.19307E+00
4.5828E-06,2.20283E+00
4.5832E-06,2.19307E+00
4.5836E-06,2.19795E+00
4.5840E-06,2.20771E+00
4.5844E-06,2.22236E+00
4.5848E-06,2.20283E+00
4.5852E-06,2.21260E+00
4.5856E-06,2.20771E+00
4.5860E-06,2.23701E+00
4.5864E-06,2.20283E+00
4.5868E-06,2.22236E+00
4.5872E-06,2.22236E+00
4.5876E-06,2.21748E+00
4.5880E-06,2.20771E+00
4.5884E-06,2.21260E+00
4.5888E-06,2.18818E+00
4.5892E-06,2.20771E+00
4.5896E-06,2.20283E+00
4.5900E-06,2.21260E+00
4.5904E-06,2.21748E+00
4.5908E-06,2.22236E+00
4.5912E-06,2.20771E+00
4.5916E-06,2.21260E+00
4.5920E-06,2.22236E+00
4.5924E-06,2.22236E+00
4.5928E-06,2.20771E+00
4.5932E-06,2.21260E+00
4.5936E-06,2.21748E+00
4.5940E-06,2.20771E+00
4.5944E-06,2.22725E+00
4.5948E-06,2.22725E+00
4.5952E-06,2.20771E+00
4.5956E-06,2.22236E+00
4.5960E-06,2.20283E+00
4.5964E-06,2.21260E+00
4.5968E-06,2.20771E+00
4.5972E-06,2.22236E+00
4.5976E-06,2.22236E+00
4.5980E-06,2.21260E+00
4.5984E-06,2.21748E+00
4.5988E-06,2.23213E+00
4.5992E-06,2.20771E+00
4.5996E-06,2.23213E+00
4.6000E-06,2.20771E+00
4.6004E-06,2.22725E+00
4.6008E-06,2.20283E+00
4.6012E-06,2.22725E+00
4.6016E-06,2.21748E+00
4.6020E-06,2.20283E+00
4.6024E-06,2.20771E+00
4.6028E-06,2.22236E+00
4.6032E-06,2.21260E+00
4.6036E-06,2.20771E+00
4.6040E-06,2.22236E+00
4.6044E-06,2.20771E+00
4.6048E-06,2.20771E+00
4.6052E-06,2.23701E+00
4.6056E-06,2.20771E+00
4.6060E-06,2.22236E+00
4.6064E-06,2.21260E+00
4.6068E-06,2.22236E+00
4.6072E-06,2.20283E+00
4.6076E-06,2.21748E+00
4.6080E-06,2.20283E+00
4.6084E-06,2.21748E+00
4.6088E-06,2.20283E+00
4.6092E-06,2.20771E+00
4.6096E-06,2.19795E+00
4.6100E-06,2.21260E+00
4.6104E-06,2.21260E+00
4.6108E-06,2.20771E+00
4.6112E-06,2.20771E+00
4.6116E-06,2.22236E+00
4.6120E-06,2.21260E+00
4.6124E-06,2.20771E+00
4.6128E-06,2.21260E+00
4.6132E-06,2.22236E+00
4.6136E-06,2.21260E+00
4.6140E-06,2.19307E+00
4.6144E-06,2.20283E+00
4.6148E-06,2.20283E+00
4.6152E-06,2.19795E+00
4.6156E-06,2.20771E+00
4.6160E-06,2.20771E+00
4.6164E-06,2.20283E+00
4.6168E-06,2.19795E+00
4.6172E-06,2.20771E+00
4.6176E-06,2.21260E+00
4.6180E-06,2.22236E+00
4.6184E-06,2.19795E+00
4.6188E-06,2.21260E+00
4.6192E-06,2.19795E+00
4.6196E-06,2.21748E+00
4.6200E-06,2.20771E+00
4.6204E-06,2.20771E+00
4.6208E-06,2.20283E+00
4.6212E-06,2.21748E+00
4.6216E-06,2.18818E+00
4.6220E-06,2.22236E+00
4.6224E-06,2.21260E+00
4.6228E-06,2.22236E+00
4.6232E-06,2.20283E+00
4.6236E-06,2.21748E+00
4.6240E-06,2.22236E+00
4.6244E-06,2.22236E+00
4.6248E-06,2.21260E+00
4.6252E-06,2.21748E+00
4.6256E-06,2.20283E+00
4.6260E-06,2.21748E+00
4.6264E-06,2.21748E+00
4.6268E-06,2.20283E+00
4.6272E-06,2.21260E+00
4.6276E-06,2.19795E+00
4.6280E-06,2.21748E+00
4.6284E-06,2.20771E+00
4.6288E-06,2.20771E+00
4.6292E-06,2.20283E+00
4.6296E-06,2.20283E+00
4.6300E-06,2.21260E+00
4.6304E-06,2.21748E+00
4.6308E-06,2.22725E+00
4.6312E-06,2.20771E+00
4.6316E-06,2.22236E+00
4.6320E-06,2.20771E+00
4.6324E-06,2.21260E+00
4.6328E-06,2.21260E+00
4.6332E-06,2.21748E+00
4.6336E-06,2.20283E+00
4.6340E-06,2.20771E+00
4.6344E-06,2.20771E+00
4.6348E-06,2.22236E+00
4.6352E-06,2.21748E+00
4.6356E-06,2.22236E+00
4.6360E-06,2.22236E+00
4.6364E-06,2.21260E+00
4.6368E-06,2.22236E+00
4.6372E-06,2.21748E+00
4.6376E-06,2.21748E+00
4.6380E-06,2.20771E+00
4.6384E-06,2.20771E+00
4.6388E-06,2.22236E+00
4.6392E-06,2.21748E+00
4.6396E-06,2.21748E+00
4.6400E-06,2.20771E+00
4.6404E-06,2.21260E+00
4.6408E-06,2.21260E+00
4.6412E-06,2.21748E+00
4.6416E-06,2.20771E+00
4.6420E-06,2.20771E+00
4.6424E-06,2.22236E+00
4.6428E-06,2.21748E+00
4.6432E-06,2.20771E+00
4.6436E-06,2.22725E+00
4.6440E-06,2.22236E+00
4.6444E-06,2.22236E+00
4.6448E-06,2.21260E+00
4.6452E-06,2.21260E+00
4.6456E-06,2.20283E+00
4.6460E-06,2.21260E+00
4.6464E-06,2.22236E+00
4.6468E-06,2.22236E+00
4.6472E-06,2.20771E+00
4.6476E-06,2.21260E+00
4.6480E-06,2.22236E+00
4.6484E-06,2.21748E+00
4.6488E-06,2.21260E+00
4.6492E-06,2.21260E+00
4.6496E-06,2.21260E+00
4.6500E-06,2.23213E+00
4.6504E-06,2.21748E+00
4.6508E-06,2.21748E+00
4.6512E-06,2.20283E+00
4.6516E-06,2.22236E+00
4.6520E-06,2.20283E+00
4.6524E-06,2.22236E+00
4.6528E-06,2.22236E+00
4.6532E-06,2.20771E+00
4.6536E-06,2.21260E+00
4.6540E-06,2.20771E+00
4.6544E-06,2.20771E+00
4.6548E-06,2.21260E+00
4.6552E-06,2.22236E+00
4.6556E-06,2.22236E+00
4.6560E-06,2.21260E+00
4.6564E-06,2.22236E+00
4.6568E-06,2.21260E+00
4.6572E-06,2.22725E+00
4.6576E-06,2.21260E+00
4.6580E-06,2.21748E+00
4.6584E-06,2.20771E+00
4.6588E-06,2.20771E+00
4.6592E-06,2.20283E+00
4.6596E-06,2.21748E+00
4.6600E-06,2.20771E+00
4.6604E-06,2.22725E+00
4.6608E-06,2.19795E+00
4.6612E-06,2.20771E+00
4.6616E-06,2.20283E+00
4.6620E-06,2.23213E+00
4.6624E-06,2.21748E+00
4.6628E-06,2.23213E+00
4.6632E-06,2.21260E+00
4.6636E-06,2.22236E+00
4.6640E-06,2.21260E+00
4.6644E-06,2.21748E+00
4.6648E-06,2.21748E+00
4.6652E-06,2.21748E+00
4.6656E-06,2.22236E+00
4.6660E-06,2.21260E+00
4.6664E-06,2.20771E+00
4.6668E-06,2.20771E+00
4.6672E-06,2.22236E+00
4.6676E-06,2.23701E+00
4.6680E-06,2.20771E+00
4.6684E-06,2.21748E+00
4.6688E-06,2.22236E+00
4.6692E-06,2.22725E+00
4.6696E-06,2.21748E+00
4.6700E-06,2.22236E+00
4.6704E-06,2.20771E+00
4.6708E-06,2.22725E+00
4.6712E-06,2.20771E+00
4.6716E-06,2.22725E+00
4.6720E-06,2.21260E+00
4.6724E-06,2.22236E+00
4.6728E-06,2.20771E+00
4.6732E-06,2.23213E+00
4.6736E-06,2.22236E+00
4.6740E-06,2.22725E+00
4.6744E-06,2.22236E+00
4.6748E-06,2.21260E+00
4.6752E-06,2.23701E+00
4.6756E-06,2.22236E+00
4.6760E-06,2.22236E+00
4.6764E-06,2.22236E+00
4.6768E-06,2.21260E+00
4.6772E-06,2.22725E+00
4.6776E-06,2.21748E+00
4.6780E-06,2.21748E+00
4.6784E-06,2.21748E+00
4.6788E-06,2.20771E+00
4.6792E-06,2.20771E+00
4.6796E-06,2.22725E+00
4.6800E-06,2.22236E+00
4.6804E-06,2.21260E+00
4.6808E-06,2.21748E+00
4.6812E-06,2.22725E+00
4.6816E-06,2.22236E+00
4.6820E-06,2.24189E+00
4.6824E-06,2.22725E+00
4.6828E-06,2.21748E+00
4.6832E-06,2.22725E+00
4.6836E-06,2.22725E+00
4.6840E-06,2.23701E+00
4.6844E-06,2.21748E+00
4.6848E-06,2.21260E+00
4.6852E-06,2.21260E+00
4.6856E-06,2.22236E+00
4.6860E-06,2.22236E+00
4.6864E-06,2.20771E+00
4.6868E-06,2.22236E+00
4.6872E-06,2.21260E+00
4.6876E-06,2.21748E+00
4.6880E-06,2.22236E+00
4.6884E-06,2.22725E+00
4.6888E-06,2.21748E+00
4.6892E-06,2.23701E+00
4.6896E-06,2.21748E+00
4.6900E-06,2.23701E+00
4.6904E-06,2.21260E+00
4.6908E-06,2.20771E+00
4.6912E-06,2.22236E+00
4.6916E-06,2.22236E+00
4.6920E-06,2.20771E+00
4.6924E-06,2.23213E+00
4.6928E-06,2.21260E+00
4.6932E-06,2.22236E+00
4.6936E-06,2.21260E+00
4.6940E-06,2.24189E+00
4.6944E-06,2.22236E+00
4.6948E-06,2.24189E+00
4.6952E-06,2.21748E+00
4.6956E-06,2.23213E+00
4.6960E-06,2.20283E+00
4.6964E-06,2.23701E+00
4.6968E-06,2.21260E+00
4.6972E-06,2.22236E+00
4.6976E-06,2.21748E+00
4.6980E-06,2.22236E+00
4.6984E-06,2.23213E+00
4.6988E-06,2.22236E+00
4.6992E-06,2.22725E+00
4.6996E-06,2.23701E+00
4.7000E-06,2.22236E+00
4.7004E-06,2.22725E+00
4.7008E-06,2.22725E+00
4.7012E-06,2.24678E+00
4.7016E-06,2.23701E+00
4.7020E-06,2.23701E+00
4.7024E-06,2.22236E+00
4.7028E-06,2.22725E+00
4.7032E-06,2.21748E+00
4.7036E-06,2.22236E+00
4.7040E-06,2.20283E+00
4.7044E-06,2.21748E+00
4.7048E-06,2.21260E+00
4.7052E-06,2.20283E+00
4.7056E-06,2.21260E+00
4.7060E-06,2.21260E+00
4.7064E-06,2.23213E+00
4.7068E-06,2.22725E+00
4.7072E-06,2.22236E+00
4.7076E-06,2.23213E+00
4.7080E-06,2.21748E+00
4.7084E-06,2.22236E+00
4.7088E-06,2.23701E+00
4.7092E-06,2.22236E+00
4.7096E-06,2.21748E+00
4.7100E-06,2.22236E+00
4.7104E-06,2.22725E+00
4.7108E-06,2.21748E+00
4.7112E-06,2.20771E+00
4.7116E-06,2.22725E+00
4.7120E-06,2.21748E+00
4.7124E-06,2.22236E+00
4.7128E-06,2.24678E+00
4.7132E-06,2.21260E+00
4.7136E-06,2.22236E+00
4.7140E-06,2.24189E+00
4.7144E-06,2.21260E+00
4.7148E-06,2.23213E+00
4.7152E-06,2.22236E+00
4.7156E-06,2.22236E+00
4.7160E-06,2.22236E+00
4.7164E-06,2.23213E+00
4.7168E-06,2.23701E+00
4.7172E-06,2.22236E+00
4.7176E-06,2.21748E+00
4.7180E-06,2.22725E+00
4.7184E-06,2.20771E+00
4.7188E-06,2.21748E+00
4.7192E-06,2.22725E+00
4.7196E-06,2.23213E+00
4.7200E-06,2.21260E+00
4.7204E-06,2.24189E+00
4.7208E-06,2.22725E+00
4.7212E-06,2.24189E+00
4.7216E-06,2.23701E+00
4.7220E-06,2.23213E+00
4.7224E-06,2.23213E+00
4.7228E-06,2.21748E+00
4.7232E-06,2.22236E+00
4.7236E-06,2.22236E+00
4.7240E-06,2.21260E+00
4.7244E-06,2.22236E+00
4.7248E-06,2.21748E+00
4.7252E-06,2.23213E+00
4.7256E-06,2.23701E+00
4.7260E-06,2.21748E+00
4.7264E-06,2.23701E+00
4.7268E-06,2.23213E+00
4.7272E-06,2.22725E+00
4.7276E-06,2.23701E+00
4.7280E-06,2.23701E+00
4.7284E-06,2.23213E+00
4.7288E-06,2.22725E+00
4.7292E-06,2.22725E+00
4.7296E-06,2.22725E+00
4.7300E-06,2.22236E+00
4.7304E-06,2.22725E+00
4.7308E-06,2.22725E+00
4.7312E-06,2.23701E+00
4.7316E-06,2.23701E+00
4.7320E-06,2.22236E+00
4.7324E-06,2.23213E+00
4.7328E-06,2.24189E+00
4.7332E-06,2.22725E+00
4.7336E-06,2.22236E+00
4.7340E-06,2.22725E+00
4.7344E-06,2.22236E+00
4.7348E-06,2.23701E+00
4.7352E-06,2.23213E+00
4.7356E-06,2.23701E+00
4.7360E-06,2.22236E+00
4.7364E-06,2.24189E+00
4.7368E-06,2.23213E+00
4.7372E-06,2.22236E+00
4.7376E-06,2.22725E+00
4.7380E-06,2.23213E+00
4.7384E-06,2.23701E+00
4.7388E-06,2.22236E+00
4.7392E-06,2.23701E+00
4.7396E-06,2.24189E+00
4.7400E-06,2.22725E+00
4.7404E-06,2.22236E+00
4.7408E-06,2.22236E+00
4.7412E-06,2.24189E+00
4.7416E-06,2.23213E+00
4.7420E-06,2.23213E+00
4.7424E-06,2.24189E+00
4.7428E-06,2.22725E+00
4.7432E-06,2.22236E+00
4.7436E-06,2.23701E+00
4.7440E-06,2.23701E+00
4.7444E-06,2.24189E+00
4.7448E-06,2.23701E+00
4.7452E-06,2.22725E+00
4.7456E-06,2.23213E+00
4.7460E-06,2.24189E+00
4.7464E-06,2.22236E+00
4.7468E-06,2.23701E+00
4.7472E-06,2.24189E+00
4.7476E-06,2.24189E+00
4.7480E-06,2.22725E+00
4.7484E-06,2.24189E+00
4.7488E-06,2.23213E+00
4.7492E-06,2.23701E+00
4.7496E-06,2.23213E+00
4.7500E-06,2.22236E+00
4.7504E-06,2.23701E+00
4.7508E-06,2.22236E+00
4.7512E-06,2.22725E+00
4.7516E-06,2.24189E+00
4.7520E-06,2.23701E+00
4.7524E-06,2.23701E+00
4.7528E-06,2.22725E+00
4.7532E-06,2.25166E+00
4.7536E-06,2.23701E+00
4.7540E-06,2.24189E+00
4.7544E-06,2.24678E+00
4.7548E-06,2.24189E+00
4.7552E-06,2.23213E+00
4.7556E-06,2.23701E+00
4.7560E-06,2.22725E+00
4.7564E-06,2.23701E+00
4.7568E-06,2.24189E+00
4.7572E-06,2.24189E+00
4.7576E-06,2.25166E+00
4.7580E-06,2.22236E+00
4.7584E-06,2.24189E+00
4.7588E-06,2.24189E+00
4.7592E-06,2.22725E+00
4.7596E-06,2.23701E+00
4.7600E-06,2.24189E+00
4.7604E-06,2.24678E+00
4.7608E-06,2.23213E+00
4.7612E-06,2.23213E+00
4.7616E-06,2.22236E+00
4.7620E-06,2.21748E+00
4.7624E-06,2.22725E+00
4.7628E-06,2.22725E+00
4.7632E-06,2.22236E+00
4.7636E-06,2.23213E+00
4.7640E-06,2.24189E+00
4.7644E-06,2.24189E+00
4.7648E-06,2.25166E+00
4.7652E-06,2.24189E+00
4.7656E-06,2.23701E+00
4.7660E-06,2.25166E+00
4.7664E-06,2.24189E+00
4.7668E-06,2.24189E+00
4.7672E-06,2.23701E+00
4.7676E-06,2.24189E+00
4.7680E-06,2.22725E+00
4.7684E-06,2.23701E+00
4.7688E-06,2.22236E+00
4.7692E-06,2.24189E+00
4.7696E-06,2.24189E+00
4.7700E-06,2.25654E+00
4.7704E-06,2.24189E+00
4.7708E-06,2.23213E+00
4.7712E-06,2.23701E+00
4.7716E-06,2.25166E+00
4.7720E-06,2.24678E+00
4.7724E-06,2.25654E+00
4.7728E-06,2.22725E+00
4.7732E-06,2.24678E+00
4.7736E-06,2.22725E+00
4.7740E-06,2.24678E+00
4.7744E-06,2.22725E+00
4.7748E-06,2.24189E+00
4.7752E-06,2.21748E+00
4.7756E-06,2.23701E+00
4.7760E-06,2.23701E+00
4.7764E-06,2.24189E+00
4.7768E-06,2.24189E+00
4.7772E-06,2.23701E+00
4.7776E-06,2.24678E+00
4.7780E-06,2.24189E+00
4.7784E-06,2.24189E+00
4.7788E-06,2.23701E+00
4.7792E-06,2.22725E+00
4.7796E-06,2.23213E+00
4.7800E-06,2.23701E+00
4.7804E-06,2.22725E+00
4.7808E-06,2.24678E+00
4.7812E-06,2.24189E+00
4.7816E-06,2.23701E+00
4.7820E-06,2.24678E+00
4.7824E-06,2.24678E+00
4.7828E-06,2.24189E+00
4.7832E-06,2.25166E+00
4.7836E-06,2.23701E+00
4.7840E-06,2.24189E+00
4.7844E-06,2.25654E+00
4.7848E-06,2.23701E+00
4.7852E-06,2.24678E+00
4.7856E-06,2.24189E+00
4.7860E-06,2.26143E+00
4.7864E-06,2.23701E+00
4.7868E-06,2.25166E+00
4.7872E-06,2.25166E+00
4.7876E-06,2.24189E+00
4.7880E-06,2.22236E+00
4.7884E-06,2.25166E+00
4.7888E-06,2.24189E+00
4.7892E-06,2.24189E+00
4.7896E-06,2.24189E+00
4.7900E-06,2.25166E+00
4.7904E-06,2.24678E+00
4.7908E-06,2.25166E+00
4.7912E-06,2.24189E+00
4.7916E-06,2.25654E+00
4.7920E-06,2.25654E+00
4.7924E-06,2.25654E+00
4.7928E-06,2.25166E+00
4.7932E-06,2.25654E+00
4.7936E-06,2.23701E+00
4.7940E-06,2.24189E+00
4.7944E-06,2.24189E+00
4.7948E-06,2.25166E+00
4.7952E-06,2.25166E+00
4.7956E-06,2.24678E+00
4.7960E-06,2.24678E+00
4.7964E-06,2.25166E+00
4.7968E-06,2.25166E+00
4.7972E-06,2.26631E+00
4.7976E-06,2.23701E+00
4.7980E-06,2.24678E+00
4.7984E-06,2.22236E+00
4.7988E-06,2.24678E+00
4.7992E-06,2.25166E+00
4.7996E-06,2.24678E+00
4.8000E-06,2.22725E+00
4.8004E-06,2.25166E+00
4.8008E-06,2.24189E+00
4.8012E-06,2.25166E+00
4.8016E-06,2.25166E+00
4.8020E-06,2.25654E+00
4.8024E-06,2.23213E+00
4.8028E-06,2.25654E+00
4.8032E-06,2.25654E+00
4.8036E-06,2.25166E+00
4.8040E-06,2.24678E+00
4.8044E-06,2.25166E+00
4.8048E-06,2.24189E+00
4.8052E-06,2.24189E+00
4.8056E-06,2.23213E+00
4.8060E-06,2.25654E+00
4.8064E-06,2.25166E+00
4.8068E-06,2.23213E+00
4.8072E-06,2.25654E+00
4.8076E-06,2.24678E+00
4.8080E-06,2.26143E+00
4.8084E-06,2.25166E+00
4.8088E-06,2.24678E+00
4.8092E-06,2.25654E+00
4.8096E-06,2.24678E+00
4.8100E-06,2.26143E+00
4.8104E-06,2.25654E+00
4.8108E-06,2.25654E+00
4.8112E-06,2.25166E+00
4.8116E-06,2.24678E+00
4.8120E-06,2.25654E+00
4.8124E-06,2.24189E+00
4.8128E-06,2.24678E+00
4.8132E-06,2.25654E+00
4.8136E-06,2.25654E+00
4.8140E-06,2.25654E+00
4.8144E-06,2.27119E+00
4.8148E-06,2.25654E+00
4.8152E-06,2.25654E+00
4.8156E-06,2.25166E+00
4.8160E-06,2.25654E+00
4.8164E-06,2.25654E+00
4.8168E-06,2.25654E+00
4.8172E-06,2.25654E+00
4.8176E-06,2.26143E+00
4.8180E-06,2.25654E+00
4.8184E-06,2.26143E+00
4.8188E-06,2.26143E+00
4.8192E-06,2.25166E+00
4.8196E-06,2.24678E+00
4.8200E-06,2.24189E+00
4.8204E-06,2.25654E+00
4.8208E-06,2.27119E+00
4.8212E-06,2.25654E+00
4.8216E-06,2.24678E+00
4.8220E-06,2.27607E+00
4.8224E-06,2.27119E+00
4.8228E-06,2.27119E+00
4.8232E-06,2.24189E+00
4.8236E-06,2.26143E+00
4.8240E-06,2.27607E+00
4.8244E-06,2.26143E+00
4.8248E-06,2.26143E+00
4.8252E-06,2.25654E+00
4.8256E-06,2.24678E+00
4.8260E-06,2.26143E+00
4.8264E-06,2.25654E+00
4.8268E-06,2.27119E+00
4.8272E-06,2.25654E+00
4.8276E-06,2.27119E+00
4.8280E-06,2.25654E+00
4.8284E-06,2.26143E+00
4.8288E-06,2.27607E+00
4.8292E-06,2.26143E+00
4.8296E-06,2.27119E+00
4.8300E-06,2.26143E+00
4.8304E-06,2.26631E+00
4.8308E-06,2.27607E+00
4.8312E-06,2.26143E+00
4.8316E-06,2.27119E+00
4.8320E-06,2.25166E+00
4.8324E-06,2.26143E+00
4.8328E-06,2.25166E+00
4.8332E-06,2.26631E+00
4.8336E-06,2.26631E+00
4.8340E-06,2.26143E+00
4.8344E-06,2.26143E+00
4.8348E-06,2.26143E+00
4.8352E-06,2.27119E+00
4.8356E-06,2.27607E+00
4.8360E-06,2.26143E+00
4.8364E-06,2.27607E+00
4.8368E-06,2.26631E+00
4.8372E-06,2.27607E+00
4.8376E-06,2.26143E+00
4.8380E-06,2.25166E+00
4.8384E-06,2.24189E+00
4.8388E-06,2.26143E+00
4.8392E-06,2.25166E+00
4.8396E-06,2.26631E+00
4.8400E-06,2.25166E+00
4.8404E-06,2.26631E+00
4.8408E-06,2.28096E+00
4.8412E-06,2.26143E+00
4.8416E-06,2.28096E+00
4.8420E-06,2.28096E+00
4.8424E-06,2.27607E+00
4.8428E-06,2.27119E+00
4.8432E-06,2.27119E+00
4.8436E-06,2.25654E+00
4.8440E-06,2.25654E+00
4.8444E-06,2.26631E+00
4.8448E-06,2.27607E+00
4.8452E-06,2.27607E+00
4.8456E-06,2.26143E+00
4.8460E-06,2.28096E+00
4.8464E-06,2.27607E+00
4.8468E-06,2.26143E+00
4.8472E-06,2.26631E+00
4.8476E-06,2.27119E+00
4.8480E-06,2.26143E+00
4.8484E-06,2.26143E+00
4.8488E-06,2.26631E+00
4.8492E-06,2.27607E+00
4.8496E-06,2.27607E+00
4.8500E-06,2.27607E+00
4.8504E-06,2.27607E+00
4.8508E-06,2.27607E+00
4.8512E-06,2.26143E+00
4.8516E-06,2.26143E+00
4.8520E-06,2.26631E+00
4.8524E-06,2.27607E+00
4.8528E-06,2.27119E+00
4.8532E-06,2.28584E+00
4.8536E-06,2.27119E+00
4.8540E-06,2.26631E+00
4.8544E-06,2.28584E+00
4.8548E-06,2.29561E+00
4.8552E-06,2.26143E+00
4.8556E-06,2.28096E+00
4.8560E-06,2.27607E+00
4.8564E-06,2.27119E+00
4.8568E-06,2.26143E+00
4.8572E-06,2.28584E+00
4.8576E-06,2.27607E+00
4.8580E-06,2.27607E+00
4.8584E-06,2.27119E+00
4.8588E-06,2.29072E+00
4.8592E-06,2.26143E+00
4.8596E-06,2.27119E+00
4.8600E-06,2.26143E+00
4.8604E-06,2.28096E+00
4.8608E-06,2.27607E+00
4.8612E-06,2.28096E+00
4.8616E-06,2.27607E+00
4.8620E-06,2.28096E+00
4.8624E-06,2.28096E+00
4.8628E-06,2.26143E+00
4.8632E-06,2.27119E+00
4.8636E-06,2.27607E+00
4.8640E-06,2.27607E+00
4.8644E-06,2.27119E+00
4.8648E-06,2.27607E+00
4.8652E-06,2.28584E+00
4.8656E-06,2.27607E+00
4.8660E-06,2.28096E+00
4.8664E-06,2.29072E+00
4.8668E-06,2.27607E+00
4.8672E-06,2.28096E+00
4.8676E-06,2.27607E+00
4.8680E-06,2.27607E+00
4.8684E-06,2.27607E+00
4.8688E-06,2.29072E+00
4.8692E-06,2.27607E+00
4.8696E-06,2.27119E+00
4.8700E-06,2.27607E+00
4.8704E-06,2.29072E+00
4.8708E-06,2.27607E+00
4.8712E-06,2.27607E+00
4.8716E-06,2.27119E+00
4.8720E-06,2.27607E+00
4.8724E-06,2.28096E+00
4.8728E-06,2.28096E+00
4.8732E-06,2.26631E+00
4.8736E-06,2.27607E+00
4.8740E-06,2.27607E+00
4.8744E-06,2.27119E+00
4.8748E-06,2.27607E+00
4.8752E-06,2.28584E+00
4.8756E-06,2.26631E+00
4.8760E-06,2.27607E+00
4.8764E-06,2.28096E+00
4.8768E-06,2.28584E+00
4.8772E-06,2.28584E+00
4.8776E-06,2.26631E+00
4.8780E-06,2.27607E+00
4.8784E-06,2.27119E+00
4.8788E-06,2.28096E+00
4.8792E-06,2.26631E+00
4.8796E-06,2.26631E+00
4.8800E-06,2.26631E+00
4.8804E-06,2.28584E+00
4.8808E-06,2.26143E+00
4.8812E-06,2.27607E+00
4.8816E-06,2.27119E+00
4.8820E-06,2.27607E+00
4.8824E-06,2.27119E+00
4.8828E-06,2.27607E+00
4.8832E-06,2.27119E+00
4.8836E-06,2.26631E+00
4.8840E-06,2.26143E+00
4.8844E-06,2.27119E+00
4.8848E-06,2.28096E+00
4.8852E-06,2.27607E+00
4.8856E-06,2.26631E+00
4.8860E-06,2.27119E+00
4.8864E-06,2.29072E+00
4.8868E-06,2.28096E+00
4.8872E-06,2.27607E+00
4.8876E-06,2.28096E+00
4.8880E-06,2.29072E+00
4.8884E-06,2.28096E+00
4.8888E-06,2.28584E+00
4.8892E-06,2.27607E+00
4.8896E-06,2.26143E+00
4.8900E-06,2.26143E+00
4.8904E-06,2.27119E+00
4.8908E-06,2.29072E+00
4.8912E-06,2.27607E+00
4.8916E-06,2.26143E+00
4.8920E-06,2.29072E+00
4.8924E-06,2.26631E+00
4.8928E-06,2.27119E+00
4.8932E-06,2.27607E+00
4.8936E-06,2.27607E+00
4.8940E-06,2.27607E+00
4.8944E-06,2.28584E+00
4.8948E-06,2.27119E+00
4.8952E-06,2.27607E+00
4.8956E-06,2.28584E+00
4.8960E-06,2.28584E+00
4.8964E-06,2.27119E+00
4.8968E-06,2.27119E+00
4.8972E-06,2.27119E+00
4.8976E-06,2.27607E+00
4.8980E-06,2.29072E+00
4.8984E-06,2.28584E+00
4.8988E-06,2.27119E+00
4.8992E-06,2.28584E+00
4.8996E-06,2.28096E+00
4.9000E-06,2.28584E+00
4.9004E-06,2.27607E+00
4.9008E-06,2.29072E+00
4.9012E-06,2.27607E+00
4.9016E-06,2.29072E+00
4.9020E-06,2.26143E+00
4.9024E-06,2.27119E+00
4.9028E-06,2.28584E+00
4.9032E-06,2.27119E+00
4.9036E-06,2.28584E+00
4.9040E-06,2.28096E+00
4.9044E-06,2.28584E+00
4.9048E-06,2.28096E+00
4.9052E-06,2.27607E+00
4.9056E-06,2.28096E+00
4.9060E-06,2.28096E+00
4.9064E-06,2.27607E+00
4.9068E-06,2.27119E+00
4.9072E-06,2.27607E+00
4.9076E-06,2.26631E+00
4.9080E-06,2.27607E+00
4.9084E-06,2.26631E+00
4.9088E-06,2.27119E+00
4.9092E-06,2.27607E+00
4.9096E-06,2.27119E+00
4.9100E-06,2.28584E+00
4.9104E-06,2.28584E+00
4.9108E-06,2.27607E+00
4.9112E-06,2.27607E+00
4.9116E-06,2.27607E+00
